 ,Area,Mean,Min,Max,Length,Length (mm),,,
40,1061,139.729,44.862,171.248,1061.263,1.564733081,,Conversion,678.239
12,904,144.29,50.245,187.948,903.754,1.332500785,,,
14,839,143.836,45.822,179.507,838.816,1.236755775,,,
18,791,155.386,52.653,199.352,791.073,1.166363185,,,
8,761,143.07,70.321,162.525,760.246,1.120911655,,Column1,
26,753,155.611,98.866,185.526,752.417,1.109368526,,,
11,750,156.291,77.736,186.968,749.327,1.10481261,,Mean,1.080950226
3,745,129.432,65.53,165.507,745.159,1.098667284,,Standard Error,0.034105944
10,703,150.034,88.181,178.111,702.646,1.03598584,,Median,1.024624063
25,698,163.578,98.211,193.675,697.385,1.028228987,,Mode,#N/A
32,693,144.484,103.226,164.575,692.495,1.021019139,,Standard Deviation,0.152526418
9,688,147.153,79.597,170.751,687.859,1.014183791,,Sample Variance,0.023264308
1,681,144.062,63.21,170.033,680.433,1.003234848,,Kurtosis,4.581051756
35,680,154.308,97.149,173.836,679.645,1.002073016,,Skewness,2.003615612
22,670,139.673,51.472,185.246,669.409,0.98698099,,Range,0.624663282
23,668,144.153,86.819,168.438,667.814,0.984629312,,Minimum,0.940069798
17,651,146.122,86.523,173.371,650.783,0.959518695,,Maximum,1.564733081
30,651,152.207,106.204,169.101,650.37,0.958909765,,Sum,21.61900451
21,644,126.571,50.333,169.861,644.366,0.950057428,,Count,20
38,638,147.613,56.829,176.176,637.592,0.940069798,,,0
6,637,139.467,79.77,164.038,637.006,0.939205796,,,
5,610,141.069,64.977,169.55,609.958,0.899326049,,,
29,606,150.022,113.093,173.828,606.046,0.89355817,,,
39,597,149.484,69.37,173.024,596.28,0.879159116,,,
37,595,138.967,46.107,179.714,594.826,0.877015329,,,
31,595,131.935,44.219,185.195,594.575,0.876645253,,,
27,593,155.039,95.333,185.639,592.611,0.873749519,,,
4,592,146.537,81.098,179.102,591.331,0.871862279,,,
7,587,139.571,88.496,165.816,586.876,0.865293798,,,
19,587,161.021,100.127,187.484,586.729,0.86507706,,,
15,584,159.72,90.667,184.342,583.599,0.860462167,,,
2,583,145.554,67.714,177.774,582.203,0.858403896,,,
28,579,160.674,107.875,178.957,578.112,0.852372099,,,
34,568,148.079,96.084,178.255,567.267,0.83638216,,,
16,559,137.631,86.732,165.855,558.395,0.823301226,,,
20,556,163.69,67.596,185.706,556.115,0.819939579,,,
13,556,134.057,52.545,172.21,555.738,0.819383728,,,
24,537,161.089,106.975,181.78,536.19,0.790562029,,,
36,521,149.605,93.283,168.005,520.752,0.767800141,,,
33,517,156.112,67.722,183.127,516.588,0.761660713,,,
