 ,Area,Mean,Min,Max,Length,Length (mm),,,
28,978,166.793,36.667,195.911,978.016,1.42196478,,Conversion,687.792
1,509,192.589,124.667,213.465,508.269,0.738986496,,,
24,502,168.472,101.976,185.893,501.592,0.729278619,,,
13,489,193.87,130.371,227.942,489.143,0.71117867,,,
15,483,179.84,123.473,196.041,482.463,0.701466432,,Column1,
30,481,193.555,106.921,217.933,480.153,0.698107858,,,
36,456,178.308,110.563,208.08,455.206,0.661836718,,Mean,0.671871002
21,451,192.645,130.771,216.135,450.543,0.655057052,,Standard Error,0.04191791
25,450,192.358,149.483,207.63,449.505,0.653547875,,Median,0.644839574
27,449,176.77,141.284,195.881,448.158,0.651589434,,Mode,#N/A
22,439,187.859,135.005,213.544,438.873,0.638089713,,Standard Deviation,0.187462592
23,417,190.729,107.916,208.388,416.847,0.606065497,,Sample Variance,0.035142223
11,417,174.866,138.61,187.181,416.722,0.605883756,,Kurtosis,15.05440299
4,417,170.914,96.204,188.913,416.599,0.605704922,,Skewness,3.658156618
33,405,156.84,57.316,187.809,404.804,0.588555842,,Range,0.894331426
14,405,180.592,82,200.517,404.317,0.58784778,,Minimum,0.527633354
26,390,168.741,86.457,184.333,389.81,0.566755647,,Maximum,1.42196478
34,382,163.42,95.246,191.639,381.448,0.554597902,,Sum,13.43742003
29,367,170.077,104.333,184.515,366.78,0.533271687,,Count,20
35,363,173.41,100,189.202,362.902,0.527633354,,,0
37,357,161.829,59.365,185.947,357.118,0.519223835,,,
20,341,179.159,130.017,192.494,340.974,0.495751623,,,
16,332,178.739,130.023,209.583,331.949,0.482629923,,,
6,329,178.378,116.506,194.471,328.56,0.477702561,,,
17,324,178.245,124.265,194.98,323.701,0.470637925,,,
19,319,175.372,85,200.038,318.36,0.462872496,,,
32,315,158.775,93.404,197.108,314.822,0.457728499,,,
2,308,168.911,103.509,193.28,307.55,0.447155535,,,
31,308,153.234,98.468,195.403,307.459,0.447023228,,,
40,305,147.433,65.405,180.738,305.032,0.443494545,,,
3,303,158.84,100.333,177.025,302.081,0.439204004,,,
38,298,159.433,88,189.597,298.454,0.433930607,,,
18,289,152.126,88.133,180.432,288.321,0.419197955,,,
5,285,162.798,94.984,182.752,284.92,0.414253146,,,
39,279,142.785,61.77,180.333,279.167,0.405888699,,,
12,267,157.033,86.447,174.757,267.044,0.388262731,,,
10,267,157.866,84.857,178.941,266.464,0.387419452,,,
7,202,154.503,101.333,182.879,201.265,0.292624805,,,
8,170,136.802,77.447,169.124,169.827,0.246916219,,,
9,157,164.428,84.732,178.813,156.387,0.227375427,,,
