 ,Area,Mean,Min,Max,Length,Length (mm),,,
2,595,159.288,67.543,200.088,594.892,0.87750725,,Conversion,677.934
20,589,132.289,51.878,181.575,588.823,0.868555051,,,
6,569,141.866,43.667,199.827,569.085,0.839440122,,,
24,550,118.362,45.802,164.188,549.296,0.810249965,,,
3,540,145.04,57.482,174.159,539.231,0.795403387,,Column1,
33,535,127.607,59.707,163.644,535.139,0.789367402,,,
12,535,151.371,78.354,195.818,534.954,0.789094514,,Mean,0.76927105
15,533,151.016,65.618,189.846,532.554,0.785554346,,Standard Error,0.011123127
19,524,158.739,78.98,198.406,523.969,0.772890871,,Median,0.753886072
11,515,154.032,87.311,176.542,514.247,0.758550242,,Mode,#N/A
18,508,139.836,50.278,180.859,507.923,0.749221901,,Standard Deviation,0.049744134
14,507,131.049,86.167,164.281,506.966,0.747810259,,Sample Variance,0.002474479
25,502,129.95,61.502,172.164,502.105,0.740639944,,Kurtosis,-0.008253246
13,498,117.433,48.192,156.333,497.493,0.733836922,,Skewness,0.912927663
22,496,131.541,60.874,169.634,495.409,0.730762877,,Range,0.163757829
16,492,151.393,84.609,181.089,491.313,0.724720991,,Minimum,0.713749421
5,489,130.799,62.837,174.146,488.644,0.720784029,,Maximum,0.87750725
8,488,126.943,62.524,160.53,487.643,0.719307484,,Sum,15.385421
38,487,133.037,38.544,161.096,486.739,0.717974021,,Count,20
40,484,137.776,72.072,164.235,483.875,0.713749421,,,0
23,483,147.411,93.187,171.978,482.332,0.711473388,,,
36,478,142.638,66.207,166.607,477.376,0.704162942,,,
29,472,159.087,95.344,207.903,471.394,0.695339074,,,
26,472,159.2,92.748,211.824,471.345,0.695266796,,,
9,470,117.697,45.403,176.298,469.441,0.692458263,,,
10,465,161.756,100.522,210.015,464.659,0.685404479,,,
39,459,155.463,82.959,186.945,459.027,0.677096886,,,
32,456,157.088,84.205,198.892,455.834,0.672386988,,,
28,454,151.782,72.755,222.536,453.637,0.669146259,,,
27,453,147.294,74.6,199.955,452.365,0.66726997,,,
1,450,141.432,80.173,161.597,449.09,0.662439116,,,
17,440,171.314,119.896,201.792,440.065,0.649126611,,,
35,440,127.56,59.732,159.851,439.613,0.64845988,,,
4,434,120.595,51.151,159.266,433.613,0.639609461,,,
21,434,127.756,74.762,172.446,433.162,0.638944204,,,
7,433,124.039,50.604,172.375,432.773,0.638370402,,,
37,429,127.914,66.202,166.566,428.719,0.632390469,,,
31,419,136.995,44.884,163.863,418.304,0.617027616,,,
34,399,124.049,44.977,163.514,399.153,0.588778554,,,
30,386,116.659,61.637,147.697,386.738,0.570465562,,,
