 ,Area,Mean,Min,Max,Length,Length (mm),,,
18,24,123.197,108.531,140.074,23.854,0.036129177,,Conversion,660.242
32,23,129.038,112.288,156,22.361,0.033867885,,,
30,21,131.999,118.737,154,20.809,0.031517232,,,
13,21,131.153,121.404,140.061,20.616,0.031224915,,Column1,
23,21,131.016,116.667,153.333,20,0.030291923,,,
20,20,115.834,101.741,128.566,19.209,0.029093878,,Mean,0.027261746
6,19,123.599,112.836,130.594,18.682,0.028295686,,Standard Error,0.0008313
34,19,161.49,141.862,182,18.439,0.027927639,,Median,0.026188125
21,18,110.041,98.118,124.667,17.493,0.026494831,,Mode,0.025925343
25,18,152.257,148.046,156.672,17.464,0.026450907,,Standard Deviation,0.003717688
3,18,138.226,122.979,164.033,17.117,0.025925343,,Sample Variance,1.38212E-05
14,18,146.39,134.457,155.5,17.117,0.025925343,,Kurtosis,0.194327763
29,17,126.369,116.798,139.157,16.492,0.02497872,,Skewness,0.965518746
5,17,128.314,115.926,140.092,16.125,0.024422863,,Range,0.013360253
24,17,153.325,140.71,162.606,16.125,0.024422863,,Minimum,0.022768924
26,17,120.608,107,133.333,16,0.024233539,,Maximum,0.036129177
39,16,121.772,106.697,131.351,15.811,0.02394728,,Sum,0.545234929
9,16,129.298,116.628,139.667,15.62,0.023657992,,Count,20
11,16,134.504,128.304,144.612,15.62,0.023657992,,,0
33,16,123.298,94.755,139.454,15.033,0.022768924,,,
35,16,131.386,119.827,151,15,0.022718942,,,
22,15,129.166,121.322,135.788,14.866,0.022515987,,,
15,15,129.886,117.861,147.333,14.422,0.021843506,,,
38,15,121.253,110.246,149.667,14.422,0.021843506,,,
37,15,134.092,119.709,144.797,14.318,0.021685988,,,
19,15,132.805,117.327,143.709,14.213,0.021526955,,,
31,15,128.864,114.653,146.829,14.036,0.021258872,,,
1,14,124.266,113.496,134.835,13.892,0.02104077,,,
28,14,154.865,146.631,163.807,13.892,0.02104077,,,
8,14,127.963,112.957,142.163,13.601,0.020600022,,,
16,14,141.475,125.323,154.317,13.153,0.019921483,,,
12,13,136.979,126.825,148.244,12.649,0.019158127,,,
7,13,133.369,127.168,140.727,12.53,0.01897789,,,
17,13,131.274,121.314,139.496,12.166,0.018426577,,,
40,13,123.177,112.064,132,12.166,0.018426577,,,
36,12,117.493,93.363,128.819,11.402,0.017269425,,,
27,12,118.733,110.884,125.667,11.18,0.016933185,,,
2,10,120.365,107.803,137.333,9.22,0.013964577,,,
4,10,121.015,116.667,123.309,9.22,0.013964577,,,
10,9,131.043,123.543,139.39,8.062,0.012210674,,,
