 ,Area,Mean,Min,Max,Length,,,
1,268,146.983,92.235,189.134,267.862,,,
2,259,129.214,42,163.437,258.56,,Pollen Grains,44
3,109,88.499,59.667,120.007,109.767,,px/mm,651.007
4,82,125.247,83.194,143.096,81.715,,,
5,38,101.284,72.324,130.131,37.341,,,
6,214,165.722,121.984,179.283,214.09,,,
7,26,122.11,83,147.362,25.08,,,
8,213,153.903,91.816,202.156,212.623,,,
9,203,164.367,79.667,228.409,202.372,,,
10,94,141.345,79,179.378,93.415,,,
