 ,Area,Mean,Min,Max,Length,Length (mm),,,
19,1291,185.139,141.369,207.057,1290.566,1.911476716,,Conversion,675.167
37,1242,161.272,123.36,176.732,1241.878,1.839364187,,,
35,1219,172.258,127.76,197.626,1218.305,1.804449862,,,
28,1175,168.374,141.501,191.992,1174.953,1.740240563,,,
32,1149,169.939,87.494,190.776,1149.237,1.702152208,,Column1,
38,1148,161.676,116.864,179.249,1147.789,1.700007554,,,
18,1136,168.555,106.667,190.279,1135.386,1.681637284,,Mean,1.596622243
22,1133,169.475,127.672,204.436,1132.604,1.677516822,,Standard Error,0.034233574
36,1085,159.745,115.949,171.693,1084.356,1.606055983,,Median,1.555870622
12,1061,164.836,127.034,180.763,1060.831,1.571212752,,Mode,#N/A
27,1040,172.794,78,198.432,1040.114,1.540528491,,Standard Deviation,0.153097196
21,1028,180.565,98.2,202.566,1027.719,1.522170071,,Sample Variance,0.023438751
1,1024,178.741,113.459,206.589,1024.132,1.516857311,,Kurtosis,-0.720123298
5,1011,164.629,94.248,185.187,1011.139,1.497613183,,Skewness,0.487760685
6,1000,163.553,84.439,181.598,999.422,1.480258958,,Range,0.522803988
24,996,166.659,115.064,181.972,996.111,1.475354986,,Minimum,1.388672728
40,993,161.649,36.667,192.991,992.47,1.469962246,,Maximum,1.911476716
31,953,165.901,98.481,187.735,952.725,1.411095329,,Sum,31.93244486
10,943,191.293,154.278,206.689,942.41,1.395817627,,Count,20
25,938,173.85,107.122,196.86,937.586,1.388672728,,,0
17,910,163.942,128.505,183.02,910.194,1.348102025,,,
26,861,171.612,118.213,190.891,860.404,1.274357307,,,
11,852,163.931,85.667,177.835,851.636,1.26137089,,,
39,830,164.05,86.218,196.92,829.405,1.228444222,,,
30,815,169.888,136.374,188.764,814.795,1.206805131,,,
23,813,160.895,94,177.954,812.782,1.203823647,,,
34,813,170.888,134.097,185.896,812.77,1.203805873,,,
29,795,167.048,73.972,201.247,795.003,1.177490902,,,
2,775,161.503,141.12,174.997,774.313,1.146846632,,,
3,765,165.859,129.855,184,765.225,1.133386259,,,
9,761,167.844,117.847,181.345,762.343,1.129117685,,,
4,759,167.632,104.793,195.256,758.188,1.122963652,,,
20,758,156.392,100.515,177.902,757.416,1.121820231,,,
33,757,172.422,79.382,203.439,756.26,1.120108062,,,
13,749,169.872,136.002,183.627,748.326,1.108356895,,,
15,731,160.145,127.935,178.497,731.317,1.08316461,,,
14,725,167.603,124.103,190.829,724.531,1.073113763,,,
7,711,160.219,139.287,179.75,710.266,1.051985657,,,
8,632,171.072,107.459,182.879,632.824,0.937285146,,,
16,631,168.864,121.333,187.507,630.767,0.934238492,,,
