 ,Area,Mean,Min,Max,Length,Length (mm),,,
34,153,155.095,97.819,179.193,152.823,0.222483786,,Conversion,686.895
35,153,161.43,121.667,185.059,152.541,0.222073243,,,
7,152,151.391,106.254,189.683,151.403,0.220416512,,,
1,143,174.977,127.667,206.025,142.094,0.206864222,,,
36,137,153.246,103.87,183.303,136.622,0.198897939,,Column1,
31,133,165.825,105.011,187.49,132.723,0.193221671,,,
9,130,157.443,120.113,185.278,129.72,0.188849824,,Mean,0.178664716
37,127,137.402,111.428,154.464,126.66,0.184394995,,Standard Error,0.005779861
21,126,151.345,106.667,179.309,125.3,0.182415071,,Median,0.176334083
39,123,132.761,77.902,165.646,122.117,0.177781175,,Mode,#N/A
18,121,150.206,103.667,175.729,120.129,0.174886991,,Standard Deviation,0.025848322
32,119,154.644,126.046,188.422,118.989,0.173227349,,Sample Variance,0.000668136
33,115,188.601,128.667,215.166,114.162,0.166200074,,Kurtosis,-0.94898711
23,112,143.176,94.999,182.196,111.658,0.162554684,,Skewness,0.380823633
2,109,148.443,80.764,173.799,108.789,0.158377918,,Range,0.078830098
10,105,156.714,110.463,183.104,104.444,0.152052352,,Minimum,0.143653688
4,104,153.778,87.667,179.612,103.639,0.150880411,,Maximum,0.222483786
20,102,154.789,105.25,176.41,101.576,0.147877041,,Sum,3.573294317
6,101,148.126,70.667,176.927,100.414,0.14618537,,Count,20
38,99,129.208,99.386,145.331,98.675,0.143653688,,,0
29,99,151.92,108.302,178.133,98.409,0.143266438,,,
3,96,155.633,104.018,179.521,95.142,0.138510253,,,
19,95,170.129,117.667,190.762,94.154,0.137071896,,,
16,94,141.783,78.463,171.286,94.122,0.13702531,,,
8,94,156.796,95.536,184.876,93.313,0.135847546,,,
26,91,178.845,152.667,193.55,90.636,0.131950298,,,
5,84,156.202,111.044,187.31,83.575,0.121670707,,,
28,83,145.187,109,181.672,82.403,0.119964478,,,
22,79,132.201,86.991,161.62,78.638,0.114483291,,,
30,78,125.875,68.512,151.139,78.515,0.114304224,,,
40,78,185.99,146.868,211.664,77.771,0.113221089,,,
14,75,141.623,104.234,179.284,75.141,0.109392265,,,
12,75,146.252,114.046,181.826,74.867,0.108993369,,,
24,75,109.714,78.266,136.958,74.764,0.108843419,,,
13,74,138.037,102.008,170.52,73.918,0.107611789,,,
15,71,154.554,117.58,177.045,70.884,0.103194811,,,
27,68,186.54,143.081,207.479,68.104,0.099147614,,,
17,62,140.663,111.667,171.293,61.969,0.090216117,,,
25,60,116.917,82.333,147.295,59.771,0.087016211,,,
11,59,158.654,142,173.125,58.897,0.085743818,,,
