 ,Area,Mean,Min,Max,Length,Length (mm),,,
13,1276,180.437,139.94,204.818,1276.199,1.874970984,,Conversion,680.65
14,1197,181.87,151.737,208.263,1196.67,1.75812826,,,
18,1186,176.584,128.929,199.085,1187.04,1.743980019,,,
28,1184,165.99,93.235,196.323,1184.186,1.739786968,,,
17,1140,184.601,139.518,200.354,1139.465,1.674083597,,Column1,
37,1120,182.357,130.813,200.83,1120.542,1.64628223,,,
9,1115,177.193,60.622,199.155,1115.237,1.63848821,,Mean,1.522584735
30,1081,182.193,116.466,207.381,1081.079,1.588303827,,Standard Error,0.038169896
25,1036,169.935,133.166,186.05,1035.417,1.521217953,,Median,1.459972086
3,1003,180.287,119.426,206.263,1002.828,1.47333872,,Mode,#N/A
38,985,170.266,132.047,185.319,984.632,1.446605451,,Standard Deviation,0.170700965
5,969,174.886,132.333,197.499,969.031,1.423684713,,Sample Variance,0.029138819
33,967,164.569,99.011,184.146,966.843,1.420470139,,Kurtosis,-0.992630393
10,948,185.237,146.245,200.184,948.442,1.393435686,,Skewness,0.585555698
1,935,175.018,112.785,194.027,935.242,1.374042459,,Range,0.543556894
26,926,165.337,97.903,184.006,926.138,1.360667009,,Minimum,1.331414089
36,919,168.68,148.53,180.186,918.244,1.349069272,,Maximum,1.874970984
11,918,173.525,107.128,206.816,917.414,1.347849849,,Sum,30.4516947
15,916,177.305,137.908,201.573,916.07,1.345875266,,Count,20
31,906,167.531,124.248,181.939,906.227,1.331414089,,,0
2,903,181.822,100.704,203.081,902.711,1.326248439,,,
21,898,190.854,159.295,209.079,898.192,1.319609197,,,
39,895,167.096,101.507,186.251,894.603,1.314336296,,,
20,884,199.952,111.369,219.461,883.174,1.297544994,,,
12,880,179.503,105.581,208.385,880.201,1.29317711,,,
16,879,176.689,125.852,197.404,878.967,1.291364137,,,
23,851,166.145,94.967,180.729,850.39,1.24937927,,,
27,846,167.725,141.384,181.215,845.356,1.241983398,,,
22,845,184.024,120.38,208.631,845.032,1.241507383,,,
19,840,170.558,106.312,189.365,839.386,1.233212371,,,
7,836,165.452,135.073,179.4,836.348,1.22874899,,,
8,818,201.888,137.973,222.307,817.313,1.200783075,,,
29,814,185.385,116.956,208.203,813.977,1.195881878,,,
32,791,169.635,115.378,183.732,790.563,1.161482407,,,
6,787,170.889,137.141,182.403,786.966,1.156197752,,,
34,787,166.902,112.333,183.858,786.81,1.155968559,,,
35,771,172.949,96.416,187.316,771.078,1.132855359,,,
24,770,166.83,118.893,181.915,769.666,1.130780871,,,
40,744,165.811,118.145,177.419,745.235,1.09488724,,,
4,715,171.371,103.186,195.806,714.925,1.050356277,,,
